cdm_id,fy1c_norad_id,other_norad_id,other_name,other_type,miss_distance_km,collision_probability,fy_perigee,fy_apogee,fy_inclination,other_perigee,other_apogee,other_inclination,other_country
1416548301,31487,30114,FENGYUN 1C DEB,DEBRIS,78.0,0.0002727457,812.219,986.814,102.4101,800.575,919.727,98.7493,PRC
1416017398,31487,30114,FENGYUN 1C DEB,DEBRIS,71.0,0.000163107,812.219,986.814,102.4101,800.575,919.727,98.7493,PRC
1413709935,31456,25636,SUNSAT,PAYLOAD,738.0,0.0001247316,700.028,795.185,98.5791,635.156,839.378,96.4751,SAFR
1414972928,31819,10121,SL-8 R/B,ROCKET BODY,11.0,0.0008137976,728.714,851.582,98.4853,753.697,780.574,74.0451,CIS
1415295850,31819,10121,SL-8 R/B,ROCKET BODY,36.0,0.000982562,728.714,851.582,98.4853,753.697,780.574,74.0451,CIS
1418316495,31819,10121,SL-8 R/B,ROCKET BODY,165.0,0.0001917398,728.714,851.582,98.4853,753.697,780.574,74.0451,CIS
1417023991,31819,10121,SL-8 R/B,ROCKET BODY,190.0,0.001396579,728.714,851.582,98.4853,753.697,780.574,74.0451,CIS
1416549228,31819,10121,SL-8 R/B,ROCKET BODY,256.0,0.001123042,728.714,851.582,98.4853,753.697,780.574,74.0451,CIS
1416018390,31819,10121,SL-8 R/B,ROCKET BODY,397.0,0.0007531067,728.714,851.582,98.4853,753.697,780.574,74.0451,CIS
1414967814,30077,3561,COSMOS 252 DEB,DEBRIS,116.0,0.0001116677,854.203,884.417,98.7494,507.701,1018.745,62.2666,CIS
1414968287,30251,26550,DNEPR 1 R/B,ROCKET BODY,303.0,0.0001033301,756.716,828.923,99.0413,581.915,1331.092,64.5629,CIS
1415291332,30251,26550,DNEPR 1 R/B,ROCKET BODY,422.0,0.0001323577,756.716,828.923,99.0413,581.915,1331.092,64.5629,CIS
1419126292,32141,61425,CZ-6A DEB,DEBRIS,95.0,0.0002796191,827.266,934.088,98.7481,792.604,869.082,89.0058,PRC
1417845897,32141,61425,CZ-6A DEB,DEBRIS,79.0,0.000310056,827.266,934.088,98.7481,792.604,869.082,89.0058,PRC
1418317162,32141,61425,CZ-6A DEB,DEBRIS,72.0,0.000330055,827.266,934.088,98.7481,792.604,869.082,89.0058,PRC
1417156683,32141,61425,CZ-6A DEB,DEBRIS,63.0,0.0003370512,827.266,934.088,98.7481,792.604,869.082,89.0058,PRC
1416669377,32141,61425,CZ-6A DEB,DEBRIS,63.0,0.000355832,827.266,934.088,98.7481,792.604,869.082,89.0058,PRC
1416073720,32141,61425,CZ-6A DEB,DEBRIS,52.0,0.0003473915,827.266,934.088,98.7481,792.604,869.082,89.0058,PRC
1418966394,36231,24602,PEGASUS DEB,DEBRIS,103.0,0.0001186942,809.03,895.464,98.7089,545.831,1634.814,81.5256,US
1418957336,31223,18822,DMSP 5D-2 F9 (USA 29),PAYLOAD,475.0,0.0001939733,794.675,1142.051,99.0244,791.183,800.228,98.3539,US
1418356678,47025,21610,ARIANE 40 R/B,ROCKET BODY,728.0,0.0001696685,704.39,756.903,99.0277,747.517,750.14,98.1908,FR
1420836597,31622,4588,COSMOS 372,PAYLOAD,346.0,0.0004976561,751.958,772.023,98.8138,759.788,777.476,74.0545,CIS
1419446145,31622,4588,COSMOS 372,PAYLOAD,559.0,0.0004627896,751.958,772.023,98.8138,759.788,777.476,74.0545,CIS
1418958489,31622,4588,COSMOS 372,PAYLOAD,622.0,0.0002247739,751.958,772.023,98.8138,759.788,777.476,74.0545,CIS
1418954735,30270,12703,COSMOS 1275 DEB,DEBRIS,174.0,0.0002736982,848.827,860.749,98.6951,842.17,866.025,82.9678,CIS
1419441740,30270,12703,COSMOS 1275 DEB,DEBRIS,89.0,0.0004601622,848.827,860.749,98.6951,842.17,866.025,82.9678,CIS
1417774849,30270,12703,COSMOS 1275 DEB,DEBRIS,119.0,0.0002685284,848.827,860.749,98.6951,842.17,866.025,82.9678,CIS
1417814862,31888,45507,METEOR 2-5 DEB,DEBRIS,136.0,0.0001621735,759.77,786.15,99.1597,757.566,776.329,81.1983,CIS
1417053056,31888,45507,METEOR 2-5 DEB,DEBRIS,90.0,0.0002730098,759.77,786.15,99.1597,757.566,776.329,81.1983,CIS
1421421909,35220,270387,UNKNOWN,UNKNOWN,45.0,0.0004302911,782.435,843.955,99.0136,816.91,832.666,81.2079,
1419451781,35220,270387,UNKNOWN,UNKNOWN,256.0,0.0001636891,782.435,843.955,99.0136,816.91,832.666,81.2079,
1418964301,35220,270387,UNKNOWN,UNKNOWN,286.0,0.0001473476,782.435,843.955,99.0136,816.91,832.666,81.2079,
1418321930,35220,270387,UNKNOWN,UNKNOWN,330.0,0.0001188083,782.435,843.955,99.0136,816.91,832.666,81.2079,
1420995045,30369,59999,METEOR 2-20 DEB,DEBRIS,57.0,0.000358995,779.552,924.253,98.7281,903.486,926.522,82.5726,CIS
1421518311,30369,59999,METEOR 2-20 DEB,DEBRIS,20.0,0.0005569845,779.552,924.253,98.7281,903.486,926.522,82.5726,CIS
1421421507,31199,35018,COSMOS 2251 DEB,DEBRIS,70.0,0.0001177036,813.208,904.896,98.7307,752.424,1264.176,73.9769,CIS
1421415344,31440,11574,SL-8 R/B,ROCKET BODY,141.0,0.0002019947,738.468,789.976,98.7394,739.756,761.507,74.0697,CIS
1417728343,37477,22739,NOAA 13,PAYLOAD,17.0,0.0003202597,797.483,852.466,98.6053,840.838,852.956,98.7009,US
1421412960,30964,27733,COSMOS 1275 DEB,DEBRIS,108.0,0.0001123167,789.94,989.755,98.6746,795.089,842.552,83.1116,CIS
1422600822,30964,27733,COSMOS 1275 DEB,DEBRIS,107.0,0.0001247865,789.94,989.755,98.6746,795.089,842.552,83.1116,CIS
1418459628,30964,27733,COSMOS 1275 DEB,DEBRIS,118.0,0.0001013797,789.94,989.755,98.6746,795.089,842.552,83.1116,CIS
1422598156,29892,12759,COSMOS 1275 DEB,DEBRIS,74.0,0.0001666,643.462,903.256,99.1871,843.07,910.13,82.8595,CIS
1420819543,30325,81167,UNKNOWN,UNKNOWN,379.0,0.0001608889,850.858,873.668,98.7215,1168.398,8241.645,61.5553,
1421411244,30325,81167,UNKNOWN,UNKNOWN,354.0,0.0001620436,850.858,873.668,98.7215,1168.398,8241.645,61.5553,
1419441893,30325,81167,UNKNOWN,UNKNOWN,431.0,0.0001241178,850.858,873.668,98.7215,1168.398,8241.645,61.5553,
1418954912,30325,81167,UNKNOWN,UNKNOWN,535.0,0.0001004375,850.858,873.668,98.7215,1168.398,8241.645,61.5553,
1420845873,29760,45511,METEOR 2-5 DEB,DEBRIS,91.0,0.0001645057,769.56,960.144,98.765,807.329,820.516,81.2195,CIS
1419464101,29760,45511,METEOR 2-5 DEB,DEBRIS,90.0,0.0001709822,769.56,960.144,98.765,807.329,820.516,81.2195,CIS
1419047751,29760,45511,METEOR 2-5 DEB,DEBRIS,86.0,0.0002128274,769.56,960.144,98.765,807.329,820.516,81.2195,CIS
1421474872,29760,45511,METEOR 2-5 DEB,DEBRIS,89.0,0.0001939971,769.56,960.144,98.765,807.329,820.516,81.2195,CIS
1422696221,29760,45511,METEOR 2-5 DEB,DEBRIS,91.0,0.0002372982,769.56,960.144,98.765,807.329,820.516,81.2195,CIS
1422671514,31819,41057,NOAA 16 DEB,DEBRIS,78.0,0.001294767,728.714,851.582,98.4853,734.946,758.864,98.9465,US
1422600872,30984,28292,SL-18 DEB,DEBRIS,33.0,0.0001041681,633.032,808.849,98.2439,643.851,827.64,75.7534,CIS
1422662894,36710,87239,UNKNOWN,UNKNOWN,202.0,0.0001539919,673.242,768.818,98.3588,697.014,722.424,82.8719,
1420983054,30860,57542,METEOR 1-17 DEB,DEBRIS,90.0,0.000117228,773.875,833.121,98.892,815.368,825.737,81.2077,CIS
1421502696,30860,57542,METEOR 1-17 DEB,DEBRIS,89.0,0.000122433,773.875,833.121,98.892,815.368,825.737,81.2077,CIS
1422694452,30860,57542,METEOR 1-17 DEB,DEBRIS,57.0,0.0003234474,773.875,833.121,98.892,815.368,825.737,81.2077,CIS
1424988178,30860,57542,METEOR 1-17 DEB,DEBRIS,89.0,0.0001435398,773.875,833.121,98.892,815.368,825.737,81.2077,CIS
1422600239,30728,30143,FENGYUN 1C DEB,DEBRIS,51.0,0.0001181306,742.42,884.437,98.5286,809.327,956.676,98.7427,PRC
1422598152,29891,2834,GGSE 5,PAYLOAD,27.0,0.01057011,850.561,935.871,98.7335,899.612,914.453,69.9733,US
1424932640,29891,2834,GGSE 5,PAYLOAD,64.0,0.0006308784,850.561,935.871,98.7335,899.612,914.453,69.9733,US
1422603096,31383,17242,SL-14 R/B,ROCKET BODY,77.0,0.001474156,795.551,950.399,99.0489,941.476,962.281,82.5294,CIS
1425696485,31383,17242,SL-14 R/B,ROCKET BODY,56.0,0.000535288,795.551,950.399,99.0489,941.476,962.281,82.5294,CIS
1424936900,31383,17242,SL-14 R/B,ROCKET BODY,52.0,0.001171923,795.551,950.399,99.0489,941.476,962.281,82.5294,CIS
1426305830,31383,17242,SL-14 R/B,ROCKET BODY,53.0,0.000569907,795.551,950.399,99.0489,941.476,962.281,82.5294,CIS
1422604354,31813,270172,UNKNOWN,UNKNOWN,840.0,0.0003154011,628.95,819.361,99.4179,719.994,757.596,86.3754,
1424938346,31861,270021,UNKNOWN,UNKNOWN,29.0,0.0007794914,775.082,1511.451,102.3357,1348.675,1448.495,82.7139,
1425697882,31861,270021,UNKNOWN,UNKNOWN,46.0,0.0009790702,775.082,1511.451,102.3357,1348.675,1448.495,82.7139,
1427407363,31861,270021,UNKNOWN,UNKNOWN,73.0,0.001335891,775.082,1511.451,102.3357,1348.675,1448.495,82.7139,
1426307224,31861,270021,UNKNOWN,UNKNOWN,74.0,0.001221962,775.082,1511.451,102.3357,1348.675,1448.495,82.7139,
1426801967,31861,270021,UNKNOWN,UNKNOWN,86.0,0.001296292,775.082,1511.451,102.3357,1348.675,1448.495,82.7139,
1424939031,32155,22676,SL-8 R/B,ROCKET BODY,272.0,0.0002567765,730.934,830.044,98.9649,760.581,787.601,74.0434,CIS
1425698521,32155,22676,SL-8 R/B,ROCKET BODY,344.0,0.0003059998,730.934,830.044,98.9649,760.581,787.601,74.0434,CIS
1426305079,31169,23815,PEGASUS R/B,ROCKET BODY,514.0,0.0001032195,759.48,838.018,99.1378,792.201,820.042,89.9937,US
1426898600,30199,64654,CZ-6A DEB,DEBRIS,68.0,0.0001137726,705.934,815.185,98.3698,784.472,893.75,88.3264,PRC
1424939294,32332,9653,COSMOS 886 DEB,DEBRIS,247.0,0.0001889809,695.905,1106.462,99.1161,553.364,1739.06,65.7666,CIS
1425692618,29977,11378,COSMOS 1104,PAYLOAD,359.0,0.0005276182,782.993,965.893,98.3876,954.697,1001.568,82.9441,CIS
1424932826,29977,11378,COSMOS 1104,PAYLOAD,326.0,0.001007604,782.993,965.893,98.3876,954.697,1001.568,82.9441,CIS
1426301900,29977,11378,COSMOS 1104,PAYLOAD,237.0,0.0008360537,782.993,965.893,98.3876,954.697,1001.568,82.9441,CIS
1426746802,29977,11378,COSMOS 1104,PAYLOAD,214.0,0.0002149184,782.993,965.893,98.3876,954.697,1001.568,82.9441,CIS
1427438143,46449,27437,SL-8 R/B,ROCKET BODY,732.0,0.0001191928,682.099,972.756,98.6295,943.61,1005.842,82.9516,CIS
1426356714,46449,27437,SL-8 R/B,ROCKET BODY,741.0,0.0001007351,682.099,972.756,98.6295,943.61,1005.842,82.9516,CIS
1429190548,46449,27437,SL-8 R/B,ROCKET BODY,758.0,0.0001200051,682.099,972.756,98.6295,943.61,1005.842,82.9516,CIS
1426759795,46449,27437,SL-8 R/B,ROCKET BODY,816.0,0.0001064071,682.099,972.756,98.6295,943.61,1005.842,82.9516,CIS
1428009220,46449,27437,SL-8 R/B,ROCKET BODY,794.0,0.0001138589,682.099,972.756,98.6295,943.61,1005.842,82.9516,CIS
1424939382,32419,12746,COSMOS 1275 DEB,DEBRIS,64.0,0.0002522665,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1425698883,32419,12746,COSMOS 1275 DEB,DEBRIS,74.0,0.0001275155,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1427408263,32419,12746,COSMOS 1275 DEB,DEBRIS,29.0,0.0004556822,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1426308195,32419,12746,COSMOS 1275 DEB,DEBRIS,65.0,0.0001830963,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1428709152,32419,12746,COSMOS 1275 DEB,DEBRIS,36.0,0.0004442023,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1429198748,32419,12746,COSMOS 1275 DEB,DEBRIS,29.0,0.0004302287,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1426802895,32419,12746,COSMOS 1275 DEB,DEBRIS,67.0,0.0001833966,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1428018111,32419,12746,COSMOS 1275 DEB,DEBRIS,19.0,0.0004872382,654.364,1061.971,97.9543,763.443,816.584,82.9367,CIS
1429198586,32218,81499,UNKNOWN,UNKNOWN,269.0,0.0004541384,660.207,746.061,98.8057,731.059,733.477,74.0477,
1430021158,32218,81499,UNKNOWN,UNKNOWN,263.0,0.0004972932,660.207,746.061,98.8057,731.059,733.477,74.0477,
1430511492,32218,81499,UNKNOWN,UNKNOWN,109.0,0.00109015,660.207,746.061,98.8057,731.059,733.477,74.0477,
1428708982,32218,81499,UNKNOWN,UNKNOWN,257.0,0.0002863959,660.207,746.061,98.8057,731.059,733.477,74.0477,
1428017934,32218,81499,UNKNOWN,UNKNOWN,967.0,0.0001001388,660.207,746.061,98.8057,731.059,733.477,74.0477,
1425695955,31237,7412,THOR BURNER 2A R/B,ROCKET BODY,425.0,0.0001062837,723.308,847.849,98.4589,779.588,845.862,98.5911,US
1426305343,31237,7412,THOR BURNER 2A R/B,ROCKET BODY,221.0,0.0002623935,723.308,847.849,98.4589,779.588,845.862,98.5911,US
1427343383,31237,7412,THOR BURNER 2A R/B,ROCKET BODY,193.0,0.0001341985,723.308,847.849,98.4589,779.588,845.862,98.5911,US
1426750123,31237,7412,THOR BURNER 2A R/B,ROCKET BODY,142.0,0.0002004304,723.308,847.849,98.4589,779.588,845.862,98.5911,US
1428706417,31237,7412,THOR BURNER 2A R/B,ROCKET BODY,148.0,0.0001300466,723.308,847.849,98.4589,779.588,845.862,98.5911,US
1428015322,31237,7412,THOR BURNER 2A R/B,ROCKET BODY,145.0,0.0001742716,723.308,847.849,98.4589,779.588,845.862,98.5911,US
1425748353,31984,60698,CZ-6A DEB,DEBRIS,195.0,0.0002044691,769.105,859.943,98.5612,792.729,877.064,89.0145,PRC
1426414109,31984,60698,CZ-6A DEB,DEBRIS,118.0,0.000481745,769.105,859.943,98.5612,792.729,877.064,89.0145,PRC
1426802323,31984,60698,CZ-6A DEB,DEBRIS,117.0,0.0004960233,769.105,859.943,98.5612,792.729,877.064,89.0145,PRC
1429196196,31236,14401,COSMOS 1503,PAYLOAD,141.0,0.004291513,709.204,1162.394,98.5468,771.269,791.412,74.0442,CIS
1430018744,31236,14401,COSMOS 1503,PAYLOAD,143.0,0.004403001,709.204,1162.394,98.5468,771.269,791.412,74.0442,CIS
1430509166,31236,14401,COSMOS 1503,PAYLOAD,120.0,0.00558139,709.204,1162.394,98.5468,771.269,791.412,74.0442,CIS
1431738495,31236,14401,COSMOS 1503,PAYLOAD,125.0,0.001616695,709.204,1162.394,98.5468,771.269,791.412,74.0442,CIS
1431127427,31236,14401,COSMOS 1503,PAYLOAD,112.0,0.004178675,709.204,1162.394,98.5468,771.269,791.412,74.0442,CIS
1428015318,31236,14401,COSMOS 1503,PAYLOAD,46.0,0.001281628,709.204,1162.394,98.5468,771.269,791.412,74.0442,CIS
1428706414,31236,14401,COSMOS 1503,PAYLOAD,53.0,0.0013738,709.204,1162.394,98.5468,771.269,791.412,74.0442,CIS
1431742762,31509,33886,IRIDIUM 33 DEB,DEBRIS,58.0,0.0005114732,764.912,1052.082,99.028,759.843,782.137,86.3864,US
1429192673,29780,61406,CZ-6A DEB,DEBRIS,123.0,0.0001091511,786.929,849.382,99.2818,790.001,978.95,88.9958,PRC
1430505711,29780,61406,CZ-6A DEB,DEBRIS,60.0,0.0001041428,786.929,849.382,99.2818,790.001,978.95,88.9958,PRC
1431778806,29780,61406,CZ-6A DEB,DEBRIS,164.0,0.0002955962,786.929,849.382,99.2818,790.001,978.95,88.9958,PRC
1431082516,29780,61406,CZ-6A DEB,DEBRIS,100.0,0.0003148458,786.929,849.382,99.2818,790.001,978.95,88.9958,PRC
1432715036,29780,61406,CZ-6A DEB,DEBRIS,69.0,0.000542769,786.929,849.382,99.2818,790.001,978.95,88.9958,PRC
1432263059,29780,61406,CZ-6A DEB,DEBRIS,23.0,0.0004422915,786.929,849.382,99.2818,790.001,978.95,88.9958,PRC
1432644957,38819,125,THOR ABLESTAR DEB,DEBRIS,69.0,0.0001356034,768.809,884.213,98.6286,819.599,915.025,66.8769,US
1433114966,38819,125,THOR ABLESTAR DEB,DEBRIS,51.0,0.0001651172,768.809,884.213,98.6286,819.599,915.025,66.8769,US
1432181728,38819,125,THOR ABLESTAR DEB,DEBRIS,49.0,0.0001614221,768.809,884.213,98.6286,819.599,915.025,66.8769,US
1433674097,38819,125,THOR ABLESTAR DEB,DEBRIS,134.0,0.0001602386,768.809,884.213,98.6286,819.599,915.025,66.8769,US
1430507961,30765,29734,FENGYUN 1C DEB,DEBRIS,451.0,0.0001027187,792.024,891.474,98.7686,821.453,1767.174,99.1715,PRC
1431126233,30765,29734,FENGYUN 1C DEB,DEBRIS,448.0,0.0001222595,792.024,891.474,98.7686,821.453,1767.174,99.1715,PRC
1431737332,30765,29734,FENGYUN 1C DEB,DEBRIS,384.0,0.0001249911,792.024,891.474,98.7686,821.453,1767.174,99.1715,PRC
1432169141,30765,29734,FENGYUN 1C DEB,DEBRIS,351.0,0.0001158122,792.024,891.474,98.7686,821.453,1767.174,99.1715,PRC
1432618733,30015,4867,THORAD AGENA D DEB,DEBRIS,64.0,0.0005540541,759.545,815.218,99.2246,798.36,977.126,99.6329,US
1432167412,30015,4867,THORAD AGENA D DEB,DEBRIS,170.0,0.0003521582,759.545,815.218,99.2246,798.36,977.126,99.6329,US
1433116543,30015,4867,THORAD AGENA D DEB,DEBRIS,32.0,0.0008320389,759.545,815.218,99.2246,798.36,977.126,99.6329,US
1433660387,30015,4867,THORAD AGENA D DEB,DEBRIS,23.0,0.001397168,759.545,815.218,99.2246,798.36,977.126,99.6329,US
1430505826,29828,21292,DELTA 1 DEB,DEBRIS,86.0,0.0002871689,818.734,909.834,98.7522,875.259,1206.158,99.7809,US
1431124033,29828,21292,DELTA 1 DEB,DEBRIS,60.0,0.0003626865,818.734,909.834,98.7522,875.259,1206.158,99.7809,US
1431735163,29828,21292,DELTA 1 DEB,DEBRIS,115.0,0.0003914729,818.734,909.834,98.7522,875.259,1206.158,99.7809,US
1432618342,29828,21292,DELTA 1 DEB,DEBRIS,115.0,0.0005060987,818.734,909.834,98.7522,875.259,1206.158,99.7809,US
1432167028,29828,21292,DELTA 1 DEB,DEBRIS,87.0,0.0009579147,818.734,909.834,98.7522,875.259,1206.158,99.7809,US
1431869232,31169,67245,CZ-8A R/B,ROCKET BODY,483.0,0.0001100152,759.48,838.018,99.1378,785.863,914.89,50.0025,PRC
1432761157,31169,67245,CZ-8A R/B,ROCKET BODY,145.0,0.0002560179,759.48,838.018,99.1378,785.863,914.89,50.0025,PRC
1432241487,31169,67245,CZ-8A R/B,ROCKET BODY,159.0,0.0001576375,759.48,838.018,99.1378,785.863,914.89,50.0025,PRC
1433241260,31169,67245,CZ-8A R/B,ROCKET BODY,333.0,0.0001931816,759.48,838.018,99.1378,785.863,914.89,50.0025,PRC
1434156355,31169,67245,CZ-8A R/B,ROCKET BODY,403.0,0.0001072237,759.48,838.018,99.1378,785.863,914.89,50.0025,PRC
1433741235,31169,67245,CZ-8A R/B,ROCKET BODY,416.0,0.0001014111,759.48,838.018,99.1378,785.863,914.89,50.0025,PRC
1432716777,33648,61834,CZ-6A DEB,DEBRIS,92.0,0.0001549734,802.698,903.404,98.725,784.713,866.797,89.0009,PRC
1432224721,33648,61834,CZ-6A DEB,DEBRIS,75.0,0.000243089,802.698,903.404,98.725,784.713,866.797,89.0009,PRC
1433203586,33648,61834,CZ-6A DEB,DEBRIS,98.0,0.0004314692,802.698,903.404,98.725,784.713,866.797,89.0009,PRC
1433723865,33648,61834,CZ-6A DEB,DEBRIS,95.0,0.000417242,802.698,903.404,98.725,784.713,866.797,89.0009,PRC
1431748747,37707,16613,SPOT 1,PAYLOAD,23.0,0.0003636496,602.267,801.314,100.2089,565.482,747.783,98.6619,FR
1431119160,37707,16613,SPOT 1,PAYLOAD,168.0,0.0002468892,602.267,801.314,100.2089,565.482,747.783,98.6619,FR
1432613222,37707,16613,SPOT 1,PAYLOAD,508.0,0.0007374391,602.267,801.314,100.2089,565.482,747.783,98.6619,FR
1433120776,37707,16613,SPOT 1,PAYLOAD,714.0,0.0002310927,602.267,801.314,100.2089,565.482,747.783,98.6619,FR
1432180069,37707,16613,SPOT 1,PAYLOAD,717.0,0.00049385,602.267,801.314,100.2089,565.482,747.783,98.6619,FR
1431126560,30899,24871,IRIDIUM 920,PAYLOAD,837.0,0.0001363896,755.99,796.967,99.1726,742.517,762.154,86.3952,US
1431737643,30899,24871,IRIDIUM 920,PAYLOAD,888.0,0.0001579012,755.99,796.967,99.1726,742.517,762.154,86.3952,US
1432620858,30899,24871,IRIDIUM 920,PAYLOAD,95.0,0.0004821906,755.99,796.967,99.1726,742.517,762.154,86.3952,US
1433150958,30899,24871,IRIDIUM 920,PAYLOAD,483.0,0.000376334,755.99,796.967,99.1726,742.517,762.154,86.3952,US
1432169448,30899,24871,IRIDIUM 920,PAYLOAD,949.0,0.0001964907,755.99,796.967,99.1726,742.517,762.154,86.3952,US
1432171161,31629,16860,COSMOS 1763,PAYLOAD,999.0,0.0001417404,764.78,911.744,102.1277,738.375,783.165,74.0321,CIS
1433150949,30893,20879,CZ-4 DEB,DEBRIS,58.0,0.0004378757,687.817,1137.897,98.242,805.274,946.437,99.4183,PRC
1434032789,30893,20879,CZ-4 DEB,DEBRIS,70.0,0.0004595412,687.817,1137.897,98.242,805.274,946.437,99.4183,PRC
1433662297,30893,20879,CZ-4 DEB,DEBRIS,64.0,0.0004621973,687.817,1137.897,98.242,805.274,946.437,99.4183,PRC
1435110088,35111,27803,COSMOS 1375 DEB,DEBRIS,8.0,0.0005040749,839.371,871.187,99.4532,865.897,889.288,65.8139,CIS
1432168900,30676,25756,KITSAT 3,PAYLOAD,935.0,0.0005817938,637.51,1328.432,98.2772,697.027,716.636,98.6206,SKOR
1434049717,38797,40112,CZ-4C R/B,ROCKET BODY,76.0,0.0001836472,848.112,1210.25,99.4723,587.498,1408.843,63.4126,PRC
1434573325,38797,40112,CZ-4C R/B,ROCKET BODY,62.0,0.0001329164,848.112,1210.25,99.4723,587.498,1408.843,63.4126,PRC
1435118602,38797,40112,CZ-4C R/B,ROCKET BODY,54.0,0.0001858027,848.112,1210.25,99.4723,587.498,1408.843,63.4126,PRC
1436371139,38797,40112,CZ-4C R/B,ROCKET BODY,55.0,0.0002664786,848.112,1210.25,99.4723,587.498,1408.843,63.4126,PRC
1435958198,38797,40112,CZ-4C R/B,ROCKET BODY,52.0,0.0002363346,848.112,1210.25,99.4723,587.498,1408.843,63.4126,PRC
1436358214,30174,270278,UNKNOWN,UNKNOWN,256.0,0.0001408207,571.657,590.754,98.7825,557.653,905.12,34.0958,
1434020585,31331,35018,COSMOS 2251 DEB,DEBRIS,97.0,0.00013532,851.497,930.922,98.8703,752.424,1264.176,73.9769,CIS
1433668670,31331,35018,COSMOS 2251 DEB,DEBRIS,116.0,0.000115598,851.497,930.922,98.8703,752.424,1264.176,73.9769,CIS
1433660771,30193,8294,SL-3 R/B,ROCKET BODY,694.0,0.0003343019,649.467,800.588,98.7541,786.258,938.541,81.2108,CIS
1434031183,30193,8294,SL-3 R/B,ROCKET BODY,608.0,0.0003000814,649.467,800.588,98.7541,786.258,938.541,81.2108,CIS
1434645455,30193,8294,SL-3 R/B,ROCKET BODY,530.0,0.0003589352,649.467,800.588,98.7541,786.258,938.541,81.2108,CIS
1435042039,30193,8294,SL-3 R/B,ROCKET BODY,252.0,0.001374815,649.467,800.588,98.7541,786.258,938.541,81.2108,CIS
1435515016,30193,8294,SL-3 R/B,ROCKET BODY,206.0,0.001592063,649.467,800.588,98.7541,786.258,938.541,81.2108,CIS
1436358233,30193,8294,SL-3 R/B,ROCKET BODY,84.0,0.002208156,649.467,800.588,98.7541,786.258,938.541,81.2108,CIS
1436940477,30193,8294,SL-3 R/B,ROCKET BODY,61.0,0.004194224,649.467,800.588,98.7541,786.258,938.541,81.2108,CIS
1436952175,37921,268,THOR ABLESTAR DEB,DEBRIS,25.0,0.0005073483,848.754,971.89,98.9991,949.27,1965.21,67.9394,US
1435890349,37921,268,THOR ABLESTAR DEB,DEBRIS,39.0,0.0002728565,848.754,971.89,98.9991,949.27,1965.21,67.9394,US
1433120503,29960,15521,SL-3 DEB,DEBRIS,188.0,0.0001363641,771.434,901.819,98.6296,821.392,899.559,81.2165,CIS
1434030656,29960,15521,SL-3 DEB,DEBRIS,77.0,0.0002962056,771.434,901.819,98.6296,821.392,899.559,81.2165,CIS
1434644935,29960,15521,SL-3 DEB,DEBRIS,70.0,0.0002284467,771.434,901.819,98.6296,821.392,899.559,81.2165,CIS
1435041551,29960,15521,SL-3 DEB,DEBRIS,56.0,0.0003093182,771.434,901.819,98.6296,821.392,899.559,81.2165,CIS
1435518042,29960,15521,SL-3 DEB,DEBRIS,64.0,0.0001811941,771.434,901.819,98.6296,821.392,899.559,81.2165,CIS
1435929544,29960,15521,SL-3 DEB,DEBRIS,40.0,0.001046438,771.434,901.819,98.6296,821.392,899.559,81.2165,CIS
1436940022,29960,15521,SL-3 DEB,DEBRIS,43.0,0.001080755,771.434,901.819,98.6296,821.392,899.559,81.2165,CIS
1435895684,29973,54283,CZ-6A DEB,DEBRIS,220.0,0.0001491352,826.428,913.588,98.8461,823.936,901.812,98.8345,PRC
1435655905,29973,54283,CZ-6A DEB,DEBRIS,232.0,0.0001312918,826.428,913.588,98.8461,823.936,901.812,98.8345,PRC
1436357820,29973,54283,CZ-6A DEB,DEBRIS,154.0,0.0003170819,826.428,913.588,98.8461,823.936,901.812,98.8345,PRC
1436987789,29973,54283,CZ-6A DEB,DEBRIS,92.0,0.0007230215,826.428,913.588,98.8461,823.936,901.812,98.8345,PRC
1437419738,29973,54283,CZ-6A DEB,DEBRIS,69.0,0.001101635,826.428,913.588,98.8461,823.936,901.812,98.8345,PRC
1434016686,31994,16715,THORAD AGENA D DEB,DEBRIS,65.0,0.0001128426,789.738,1026.836,98.5505,1025.377,1035.098,100.1307,US
1434649852,31994,16715,THORAD AGENA D DEB,DEBRIS,65.0,0.0001105973,789.738,1026.836,98.5505,1025.377,1035.098,100.1307,US
1435932301,31226,20440,OSCAR 17 (DOVE),PAYLOAD,189.0,0.0003405233,710.297,893.742,98.3558,769.706,783.917,98.8642,BRAZ
1437327221,31226,20440,OSCAR 17 (DOVE),PAYLOAD,200.0,0.0004182388,710.297,893.742,98.3558,769.706,783.917,98.8642,BRAZ
1436942728,31226,20440,OSCAR 17 (DOVE),PAYLOAD,199.0,0.0004230884,710.297,893.742,98.3558,769.706,783.917,98.8642,BRAZ
1436360448,31226,20440,OSCAR 17 (DOVE),PAYLOAD,192.0,0.0003984551,710.297,893.742,98.3558,769.706,783.917,98.8642,BRAZ
